utterance_id,token_index,error_type,source_word,source_word_length,destination_word,destination_word_length
n000329-fn000847-246.9238-248.5696,2,deletion,stad,4,<del>,<del>
n000329-fn000847-246.9238-248.5696,3,substitution,is,2,status,6
n000329-fn000847-248.5696-250.5571,0,insertion,<ins>,<ins>,um,2
n000329-fn000847-248.5696-250.5571,2,insertion,<ins>,<ins>,eh,2
n000329-fn000847-251.9309-253.6699,0,substitution,wil,3,we,2
n000329-fn000847-251.9309-253.6699,1,substitution,ik,2,houden,6
n000329-fn000847-251.9309-253.6699,2,substitution,naar,4,je,2
n000329-fn000847-251.9309-253.6699,3,substitution,de,2,nodig,5
n000329-fn000847-253.6699-256.4804,0,substitution,parks,5,paars,5
n000329-fn000847-258.9493-260.6156,1,substitution,mooie,5,mooi,4
n000329-fn000847-26.3697-28.2412,3,substitution,londen,6,landen,6
n000329-fn000847-261.1281-261.8888,0,substitution,parks,5,fax,3
n000329-fn000847-262.7584-264.1714,0,deletion,parks,5,<del>,<del>
n000329-fn000847-262.7584-264.1714,1,substitution,daar,4,paksta,6
n000329-fn000847-265.4447-266.0911,0,deletion,ja,2,<del>,<del>
n000329-fn000847-270.7015-271.8350,1,insertion,<ins>,<ins>,de,2
n000329-fn000847-271.8350-273.4654,1,deletion,de,2,<del>,<del>
n000329-fn000847-273.4654-275.3909,1,substitution,londen,6,london,6
n000329-fn000847-275.3909-277.5504,2,deletion,ik,2,<del>,<del>
n000329-fn000847-275.3909-277.5504,3,substitution,wi,2,ze,2
n000329-fn000847-277.5504-278.4665,0,substitution,graag,5,lachen,6
n000329-fn000847-279.3205-280.9192,2,substitution,universiteiten,14,universiteit,12
n000329-fn000847-28.8622-30.2866,1,insertion,<ins>,<ins>,ze,2
n000329-fn000847-28.8622-30.2866,2,insertion,<ins>,<ins>,lang,4
n000329-fn000847-28.8622-30.2866,3,substitution,londen,6,doen,4
n000329-fn000847-280.9192-283.0782,1,substitution,londen,6,london,6
n000329-fn000847-296.7034-299.4983,0,substitution,eerste,6,eerst,5
n000329-fn000847-299.4983-300.5573,0,substitution,te,2,the,3
n000329-fn000847-299.4983-300.5573,1,substitution,nemen,5,name,4
n000329-fn000847-30.2866-32.1696,0,substitution,één,3,en,2
n000329-fn000847-30.2866-32.1696,1,substitution,heel,4,geen,4
n000329-fn000847-302.6225-304.3461,0,substitution,dan,3,dank,4
n000329-fn000847-302.6225-304.3461,1,substitution,kan,3,u,1
n000329-fn000847-302.6225-304.3461,2,substitution,ik,2,al,2
n000329-fn000847-302.6225-304.3461,3,substitution,met,3,mijn,4
n000329-fn000847-302.6225-304.3461,4,substitution,de,2,ster,4
n000329-fn000847-306.2715-308.5851,1,deletion,de,2,<del>,<del>
n000329-fn000847-311.8241-313.2836,0,insertion,<ins>,<ins>,dat,3
n000329-fn000847-311.8241-313.2836,1,substitution,dus,3,is,2
n000329-fn000847-311.8241-313.2836,3,substitution,wil,3,weer,4
n000329-fn000847-32.1696-33.5516,1,insertion,<ins>,<ins>,de,2
n000329-fn000847-32.1696-33.5516,2,substitution,mij,3,mijn,4
n000329-fn000847-332.5808-334.8013,2,insertion,<ins>,<ins>,met,3
n000329-fn000847-332.5808-334.8013,3,substitution,meteen,6,een,3
n000329-fn000847-332.5808-334.8013,4,substitution,naar,4,na,2
n000329-fn000847-332.5808-334.8013,6,substitution,naar,4,na,2
n000329-fn000847-334.8013-336.9441,0,substitution,naar,4,na,2
n000329-fn000847-334.8013-336.9441,2,substitution,naar,4,na,2
n000329-fn000847-334.8013-336.9441,3,substitution,die,3,de,2
n000329-fn000847-336.9441-338.1397,0,insertion,<ins>,<ins>,doe,3
n000329-fn000847-336.9441-338.1397,1,insertion,<ins>,<ins>,om,2
n000329-fn000847-336.9441-338.1397,2,substitution,toe,3,dat,3
n000329-fn000847-336.9441-338.1397,3,substitution,omdat,5,ja,2
n000329-fn000847-339.6148-341.1287,1,insertion,<ins>,<ins>,heb,3
n000329-fn000847-339.6148-341.1287,3,substitution,interessants,12,interessant,11
n000329-fn000847-34.1261-35.3838,0,substitution,mij,3,mijn,4
n000329-fn000847-342.4447-344.1528,0,deletion,m,1,<del>,<del>
n000329-fn000847-342.4447-344.1528,1,substitution,m,1,um,2
n000329-fn000847-345.0224-347.0720,1,substitution,londen,6,langdurig,9
n000329-fn000847-347.0720-348.0191,1,insertion,<ins>,<ins>,eh,2
n000329-fn000847-348.9198-351.8073,2,substitution,makkelijke,10,makkelijker,11
n000329-fn000847-35.3838-36.9961,1,substitution,vriend,6,vlijt,5
n000329-fn000847-355.3320-357.4438,0,insertion,<ins>,<ins>,met,3
n000329-fn000847-355.3320-357.4438,1,substitution,meteen,6,een,3
n000329-fn000847-355.3320-357.4438,2,substitution,naar,4,na,2
n000329-fn000847-358.4667-359.8908,3,deletion,te,2,<del>,<del>
n000329-fn000847-36.9961-38.8092,2,deletion,'t,2,<del>,<del>
n000329-fn000847-366.6051-368.5538,0,insertion,<ins>,<ins>,en,2
n000329-fn000847-366.6051-368.5538,2,insertion,<ins>,<ins>,goede,5
n000329-fn000847-366.6051-368.5538,3,substitution,goedkoop,8,kop,3
n000329-fn000847-369.0883-371.5194,0,deletion,te,2,<del>,<del>
n000329-fn000847-369.0883-371.5194,1,deletion,nemen,5,<del>,<del>
n000329-fn000847-369.0883-371.5194,6,deletion,ja,2,<del>,<del>
n000329-fn000847-372.6841-375.1042,0,substitution,makkelijke,10,makkelijker,11
n000329-fn000847-372.6841-375.1042,2,deletion,te,2,<del>,<del>
n000329-fn000847-372.6841-375.1042,4,substitution,lei,3,te,2
n000329-fn000847-38.8092-41.3247,4,substitution,londen,6,landen,6
n000329-fn000847-384.9172-386.0041,2,deletion,lie,3,<del>,<del>
n000329-fn000847-386.0041-387.9880,0,deletion,wi,2,<del>,<del>
n000329-fn000847-386.0041-387.9880,1,deletion,wi,2,<del>,<del>
n000329-fn000847-386.0041-387.9880,2,deletion,l,1,<del>,<del>
n000329-fn000847-386.0041-387.9880,6,deletion,ik,2,<del>,<del>
n000329-fn000847-387.9880-390.3984,0,insertion,<ins>,<ins>,ik,2
n000329-fn000847-387.9880-390.3984,1,substitution,verblijf,8,blijf,5
n000329-fn000847-391.9278-393.7756,1,insertion,<ins>,<ins>,ze,2
n000329-fn000847-397.9524-400.1546,2,insertion,<ins>,<ins>,is,2
n000329-fn000847-397.9524-400.1546,3,insertion,<ins>,<ins>,een,3
n000329-fn000847-401.6141-402.9467,2,insertion,<ins>,<ins>,je,2
n000329-fn000847-401.6141-402.9467,4,insertion,<ins>,<ins>,toch,4
n000329-fn000847-41.3247-42.6601,1,insertion,<ins>,<ins>,de,2
n000329-fn000847-410.8271-412.0694,1,insertion,<ins>,<ins>,daar,4
n000329-fn000847-412.5196-413.7307,0,deletion,v,1,<del>,<del>
n000329-fn000847-412.5196-413.7307,1,deletion,ik,2,<del>,<del>
n000329-fn000847-413.7307-416.7181,3,substitution,vernieten,9,genieten,8
n000329-fn000847-413.7307-416.7181,5,substitution,mij,3,mijn,4
n000329-fn000847-416.7181-418.2158,0,insertion,<ins>,<ins>,een,3
n000329-fn000847-419.2560-419.7840,0,substitution,ben,3,dan,3
n000329-fn000847-439.3581-441.7028,2,substitution,be,2,ben,3
n000329-fn000847-44.1662-46.8274,2,substitution,londen,6,landen,6
n000329-fn000847-444.3172-446.5376,1,insertion,<ins>,<ins>,daar,4
n000329-fn000847-446.5376-447.7071,2,substitution,mij,3,mijn,4
n000329-fn000847-447.7071-450.2331,1,substitution,or,2,of,2
n000329-fn000847-447.7071-450.2331,4,substitution,de,2,een,3
n000329-fn000847-452.0457-454.0797,4,deletion,om,2,<del>,<del>
n000329-fn000847-452.0457-454.0797,5,substitution,lijs,4,omlijst,7
n000329-fn000847-454.0797-455.5704,0,deletion,rijs,4,<del>,<del>
n000329-fn000847-454.0797-455.5704,1,substitution,te,2,rijsel,6
n000329-fn000847-455.5704-456.5952,0,substitution,te,2,de,2
n000329-fn000847-461.4982-462.4764,0,substitution,mijzelf,7,myself,6
n000329-fn000847-469.5728-471.7156,2,substitution,i,1,is,2
n000329-fn000847-471.7156-473.6099,2,insertion,<ins>,<ins>,het,3
n000329-fn000847-473.6099-475.9079,3,substitution,restaurants,11,westland,8
n000329-fn000847-475.9079-477.9022,0,insertion,<ins>,<ins>,maar,4
n000329-fn000847-475.9079-477.9022,1,substitution,misschien,9,zien,4
n000329-fn000847-479.6102-481.7219,1,substitution,naam,4,namen,5
n000329-fn000847-479.6102-481.7219,3,insertion,<ins>,<ins>,een,3
n000329-fn000847-48.4733-51.2682,3,substitution,beroemd,7,bloemen,7
n000329-fn000847-481.7219-483.8958,2,substitution,kan,3,ga,2
n000329-fn000847-499.5289-502.1865,0,deletion,een,3,<del>,<del>
n000329-fn000847-499.5289-502.1865,1,substitution,reis,4,rijst,5
n000329-fn000847-499.5289-502.1865,2,substitution,gids,4,niet,4
n000329-fn000847-502.1865-504.9257,1,insertion,<ins>,<ins>,ze,2
n000329-fn000847-504.9257-507.4083,3,insertion,<ins>,<ins>,er,2
n000329-fn000847-507.9839-509.7704,0,insertion,<ins>,<ins>,um,2
n000329-fn000847-507.9839-509.7704,2,insertion,<ins>,<ins>,eh,2
n000329-fn000847-509.7704-512.0761,0,deletion,kan,3,<del>,<del>
n000329-fn000847-515.1660-517.3554,1,insertion,<ins>,<ins>,de,2
n000329-fn000847-515.1660-517.3554,4,substitution,'s,2,ze,2
n000329-fn000847-519.2498-521.7124,4,deletion,reis,4,<del>,<del>
n000329-fn000847-519.2498-521.7124,5,substitution,gids,4,lijst,5
n000329-fn000847-53.7591-56.5391,3,insertion,<ins>,<ins>,vind,4
n000329-fn000847-53.7591-56.5391,4,substitution,vinde,5,dat,3
n000329-fn000847-53.7591-56.5391,6,insertion,<ins>,<ins>,gaat,4
n000329-fn000847-53.7591-56.5391,8,deletion,'t,2,<del>,<del>
n000329-fn000847-533.3781-534.8722,2,deletion,wi,2,<del>,<del>
n000329-fn000847-537.1303-538.6054,0,insertion,<ins>,<ins>,we,2
n000329-fn000847-537.1303-538.6054,1,substitution,wil,3,hebben,6
n000329-fn000847-539.7953-542.0214,0,deletion,een,3,<del>,<del>
n000329-fn000847-539.7953-542.0214,1,substitution,reisgids,8,rijschiedt,10
n000329-fn000847-549.7349-552.6601,4,substitution,londen,6,landen,6
n000329-fn000847-555.1593-556.1996,0,substitution,en,2,um,2
n000329-fn000847-559.5312-561.5964,1,substitution,wer,3,we,2
n000329-fn000847-559.5312-561.5964,3,substitution,hie,3,hier,4
n000329-fn000847-56.5391-58.4661,0,deletion,vind,4,<del>,<del>
n000329-fn000847-56.5391-58.4661,1,deletion,'t,2,<del>,<del>
n000329-fn000847-56.5391-58.4661,2,substitution,daar,4,vandaag,7
n000329-fn000847-561.5964-562.8387,2,substitution,bezoekers,9,bushokjes,9
n000329-fn000847-567.6372-570.5275,4,insertion,<ins>,<ins>,rijgsgidsen,11
n000329-fn000847-590.0456-591.7846,0,deletion,m,1,<del>,<del>
n000329-fn000847-591.7846-593.2753,1,substitution,londen,6,landen,6
n000329-fn000847-593.2753-594.9658,1,insertion,<ins>,<ins>,de,2
n000329-fn000847-593.2753-594.9658,2,substitution,ook,3,oog,3
n000329-fn000847-594.9658-596.3320,0,substitution,misschien,9,machine,7
n000329-fn000847-596.7202-598.5835,0,substitution,vrienden,8,flinden,7
n000329-fn000847-605.4503-607.3291,0,substitution,mij,3,mijn,4
n000329-fn000847-607.9193-609.3633,0,insertion,<ins>,<ins>,kan,3
n000329-fn000847-607.9193-609.3633,1,substitution,kun,3,kan,3
n000329-fn000847-607.9193-609.3633,2,substitution,kunnen,6,ik,2
n000329-fn000847-610.3898-613.1874,1,substitution,omdat,5,om,2
n000329-fn000847-610.3898-613.1874,2,substitution,ze,2,dat,3
n000329-fn000847-613.8861-616.3238,2,insertion,<ins>,<ins>,een,3
n000329-fn000847-627.7971-629.8104,0,substitution,vinden,6,finta,5
n000329-fn000847-627.7971-629.8104,1,substitution,vind,4,fint,4
n000329-fn000847-627.7971-629.8104,2,substitution,vind,4,fint,4
n000329-fn000847-631.2187-634.0956,2,substitution,mij,3,mijn,4
n000329-fn000847-631.2187-634.0956,3,substitution,vrienden,8,vriendin,8
n000329-fn000847-631.2187-634.0956,4,substitution,kunnen,6,kan,3
n000329-fn000847-631.2187-634.0956,5,substitution,kunnen,6,kan,3
n000329-fn000847-636.4658-639.2762,1,deletion,p,1,<del>,<del>
n000329-fn000847-639.2762-641.4656,5,substitution,'m,2,hem,3
n000329-fn000847-644.8816-646.3351,0,substitution,om,2,oma,3
n000329-fn000847-646.3351-647.2886,1,substitution,londen,6,london,6
n000329-fn000847-647.2886-648.4624,1,substitution,londen,6,land,4
n000329-fn000847-659.8929-662.1134,0,deletion,ik,2,<del>,<del>
n000329-fn000847-66.3144-67.4324,1,substitution,ga,2,kan,3
n000329-fn000847-662.1134-664.4351,4,substitution,londen,6,landen,6
n000329-fn000847-664.4351-665.3716,0,deletion,toe,3,<del>,<del>
n000329-fn000847-664.4351-665.3716,1,substitution,gaan,4,toen,4
n000329-fn000847-667.4497-670.2113,0,deletion,m,1,<del>,<del>
n000329-fn000847-667.4497-670.2113,3,deletion,ik,2,<del>,<del>
n000329-fn000847-676.8860-679.2187,1,substitution,londen,6,nederland,9
n000329-fn000847-679.6267-681.1329,3,insertion,<ins>,<ins>,het,3
n000329-fn000847-679.6267-681.1329,4,insertion,<ins>,<ins>,zo,2
n000329-fn000847-679.6267-681.1329,5,substitution,zomer,5,mooi,4
n000329-fn000847-68.7833-70.4447,2,deletion,v,1,<del>,<del>
n000329-fn000847-681.1329-683.6639,1,substitution,m,1,een,3
n000329-fn000847-681.1329-683.6639,2,substitution,beter,5,betere,6
n000329-fn000847-696.0481-698.2184,4,insertion,<ins>,<ins>,de,2
n000329-fn000847-699.0226-701.1188,1,insertion,<ins>,<ins>,heb,3
n000329-fn000847-699.0226-701.1188,3,insertion,<ins>,<ins>,heb,3
n000329-fn000847-70.4447-73.3577,3,substitution,i,1,is,2
n000329-fn000847-701.1188-702.8579,1,substitution,vandavond,9,vanavond,8
n000329-fn000847-701.1188-702.8579,3,deletion,fuhf,4,<del>,<del>
n000329-fn000847-704.2398-705.8195,3,deletion,we,2,<del>,<del>
n000329-fn000847-708.0116-710.9929,2,deletion,ziew,4,<del>,<del>
n000329-fn000847-710.9929-712.6543,1,substitution,dat,3,dan,3
n000329-fn000847-714.3797-716.7088,0,deletion,is,2,<del>,<del>
n000329-fn000847-714.3797-716.7088,3,insertion,<ins>,<ins>,een,3
n000329-fn000847-725.3959-726.7468,1,insertion,<ins>,<ins>,um,2
n000329-fn000847-730.9213-733.2971,5,insertion,<ins>,<ins>,daar,4
n000329-fn000847-733.2971-735.3622,0,substitution,herfst,6,heeft,5
n000329-fn000847-737.3691-739.0111,0,deletion,is,2,<del>,<del>
n000329-fn000847-737.3691-739.0111,3,deletion,l,1,<del>,<del>
n000329-fn000847-74.1339-75.6903,3,deletion,een,3,<del>,<del>
n000329-fn000847-74.1339-75.6903,4,substitution,lening,6,alleen,6
n000329-fn000847-740.8415-741.8508,0,substitution,dus,3,dat,3
n000329-fn000847-740.8415-741.8508,1,substitution,wil,3,is,2
n000329-fn000847-740.8415-741.8508,2,substitution,ik,2,weer,4
n000329-fn000847-740.8415-741.8508,3,substitution,'n,2,een,3
n000329-fn000847-742.4719-744.6613,2,substitution,londen,6,landen,6
n000329-fn000847-744.6613-746.5711,2,substitution,zo,2,show,4
n000329-fn000847-744.6613-746.5711,6,deletion,win,3,<del>,<del>
n000329-fn000847-746.5711-747.8592,0,substitution,winter,6,wint,4
n000329-fn000847-748.6612-750.5401,1,insertion,<ins>,<ins>,daar,4
n000329-fn000847-748.6612-750.5401,2,substitution,de,2,heeft,5
n000329-fn000847-748.6612-750.5401,3,substitution,herfst,6,ze,2
n000329-fn000847-748.6612-750.5401,4,substitution,gaan,4,haar,4
n000329-fn000847-75.6903-77.3637,2,deletion,euro,4,<del>,<del>
n000329-fn000847-752.7764-755.4005,0,substitution,één,3,een,3
n000329-fn000847-752.7764-755.4005,2,substitution,mij,3,mijn,4
n000329-fn000847-752.7764-755.4005,3,substitution,vielleiden,10,veelleiden,10
n000329-fn000847-760.0485-762.4234,4,substitution,londen,6,london,6
n000329-fn000847-760.0485-762.4234,6,substitution,ga,2,gaan,4
n000329-fn000847-774.1900-775.4943,1,deletion,zo,2,<del>,<del>
n000329-fn000847-774.1900-775.4943,2,substitution,veel,4,zoveel,6
n000329-fn000847-777.9011-780.1991,1,substitution,camera,6,kamer,5
n000329-fn000847-780.1991-781.7208,1,deletion,de,2,<del>,<del>
n000329-fn000847-780.1991-781.7208,2,substitution,mij,3,mijn,4
n000329-fn000847-782.8760-784.8325,0,deletion,mee,3,<del>,<del>
n000329-fn000847-782.8760-784.8325,1,substitution,nemen,5,meenemen,8
n000329-fn000847-782.8760-784.8325,3,insertion,<ins>,<ins>,dan,3
n000329-fn000847-782.8760-784.8325,4,insertion,<ins>,<ins>,moest,5
n000329-fn000847-782.8760-784.8325,5,substitution,misschien,9,hij,3
n000329-fn000847-785.4381-786.9598,1,insertion,<ins>,<ins>,ze,2
n000329-fn000847-787.7983-789.4876,1,insertion,<ins>,<ins>,heb,3
n000329-fn000847-789.4876-791.3002,1,substitution,wil,3,voor,4
n000329-fn000847-791.3002-792.6228,0,substitution,om,2,maar,4
n000329-fn000847-791.3002-792.6228,1,substitution,tot,3,dat,3
n000329-fn000847-795.8149-797.2435,1,substitution,mij,3,mijn,4
n000329-fn000847-801.4094-802.7137,1,insertion,<ins>,<ins>,zei,3
n000329-fn000847-801.4094-802.7137,2,substitution,ziet,4,ze,2
n000329-fn000847-801.4094-802.7137,3,substitution,we,2,wel,3
n000329-fn000847-807.5428-808.7231,0,insertion,<ins>,<ins>,ons,3
n000329-fn000847-807.5428-808.7231,1,substitution,onthouding,10,houden,6
n000329-fn000847-808.7231-810.8091,0,substitution,één,3,een,3
n000329-fn000847-808.7231-810.8091,1,substitution,hen,3,een,3
n000329-fn000847-808.7231-810.8091,2,substitution,geen,4,een,3
n000329-fn000847-808.7231-810.8091,3,substitution,hennerinering,13,een,3
n000329-fn000847-823.3291-825.6737,0,substitution,iets,4,is,2
n000329-fn000847-823.3291-825.6737,1,substitution,gebeurt,7,gebeurd,7
n000329-fn000847-826.4346-827.8941,1,substitution,s,1,is,2
n000329-fn000847-828.7172-830.6643,3,insertion,<ins>,<ins>,er,2
n000329-fn000847-828.7172-830.6643,4,substitution,verz,4,voor,4
n000329-fn000847-832.6052-834.4064,2,insertion,<ins>,<ins>,er,2
n000329-fn000847-832.6052-834.4064,3,insertion,<ins>,<ins>,voor,4
n000329-fn000847-832.6052-834.4064,4,substitution,verzekert,9,seks,4
n000329-fn000847-832.6052-834.4064,5,substitution,zijn,4,aan,3
n000329-fn000847-835.4001-836.2852,1,insertion,<ins>,<ins>,dan,3
n000329-fn000847-844.9081-846.9814,2,substitution,ik,2,je,2
n000329-fn000847-854.8258-857.4584,1,insertion,<ins>,<ins>,grijze,6
n000329-fn000847-854.8258-857.4584,2,substitution,reisverzekering,15,verzekering,11
n000329-fn000847-884.2998-886.9750,0,substitution,er,2,eer,3
n000329-fn000847-889.9402-892.8283,6,substitution,verzekering,11,verzekeringen,13
n000329-fn000847-893.4494-895.4835,0,insertion,<ins>,<ins>,maar,4
n000329-fn000847-893.4494-895.4835,1,insertion,<ins>,<ins>,ga,2
n000329-fn000847-893.4494-895.4835,2,substitution,maatschappij,12,bij,3
n000329-fn000847-906.5657-908.8598,4,substitution,mij,3,mijn,4
n000329-fn000847-910.7851-912.5707,0,substitution,mij,3,mijn,4
n000329-fn000847-910.7851-912.5707,1,substitution,toekomste,9,tokomste,8
n000329-fn000847-912.8968-914.4030,1,insertion,<ins>,<ins>,de,2
n000329-fn000847-912.8968-914.4030,2,substitution,ook,3,oork,4
n000329-fn000847-914.4030-915.6452,0,substitution,mij,3,mijn,4
n000329-fn000847-915.6452-917.4759,0,insertion,<ins>,<ins>,een,3
n000329-fn000847-915.6452-917.4759,2,deletion,naar,4,<del>,<del>
n000329-fn000847-918.2212-919.6963,0,deletion,londen,6,<del>,<del>
n000329-fn000847-918.2212-919.6963,1,substitution,n,1,london,6
n000329-fn000847-919.6963-921.0316,0,substitution,te,2,de,2
n000329-fn000847-919.6963-921.0316,1,substitution,te,2,de,2
n000329-fn000847-919.6963-921.0316,2,substitution,bezoeken,8,puzzel,6
n000329-fn000847-927.8341-929.9480,3,insertion,<ins>,<ins>,het,3
n000329-fn000847-929.9480-931.7626,2,substitution,reizen,6,lezen,5
n000329-fn000847-93.5508-94.2186,0,deletion,ja,2,<del>,<del>
n000329-fn000847-933.3379-934.7509,0,substitution,één,3,in,2
n000329-fn000847-933.3379-934.7509,1,substitution,keer,4,kiev,4
n000329-fn000847-933.3379-934.7509,2,substitution,proberen,8,polen,5
n000329-fn000847-947.5493-948.4212,0,substitution,groenten,8,groente,7
n000329-fn000847-951.9361-953.3318,1,deletion,wilt,4,<del>,<del>
n000329-fn000847-951.9361-953.3318,2,substitution,u,1,wil,3
n000329-fn000847-953.3318-955.4238,0,deletion,graag,5,<del>,<del>
n000329-fn000847-953.3318-955.4238,2,insertion,<ins>,<ins>,grote,5
n000329-fn000847-953.3318-955.4238,3,substitution,groenten,8,droom,5
n000329-fn000847-953.3318-955.4238,4,substitution,doen,4,van,3
n000329-fn000847-953.3318-955.4238,5,substitution,vanuit,6,uit,3
n000329-fn000847-953.3318-955.4238,6,substitution,die,3,te,2
n000329-fn000847-953.3318-955.4238,7,substitution,stad,4,staan,5
n000329-fn000847-957.3891-959.2592,3,insertion,<ins>,<ins>,een,3
n000329-fn000847-957.3891-959.2592,4,substitution,moeilijke,9,moeilijk,8
n000329-fn000847-959.2592-961.7275,0,substitution,vraag,5,vlag,4
n000329-fn000847-966.8539-969.1741,1,substitution,groenten,8,grond,5
n000329-fn000847-97.0646-99.3154,1,deletion,de,2,<del>,<del>
n000329-fn000847-976.9407-978.2434,0,insertion,<ins>,<ins>,moet,4
n000329-fn000847-976.9407-978.2434,1,substitution,misschien,9,je,2
n000329-fn000847-978.2434-981.1781,0,substitution,mij,3,mijn,4
n000329-fn000847-978.2434-981.1781,1,substitution,vrienden,8,vriend,6
n000329-fn000847-978.2434-981.1781,3,substitution,mij,3,mijn,4
n000329-fn000847-978.2434-981.1781,5,deletion,de,2,<del>,<del>
n000329-fn000847-978.2434-981.1781,6,deletion,groe,4,<del>,<del>
n000329-fn000847-981.4915-983.4452,1,insertion,<ins>,<ins>,grond,5
n000329-fn000847-981.4915-983.4452,2,substitution,groenten,8,te,2
n000329-fn000847-981.4915-983.4452,4,deletion,vanuit,6,<del>,<del>
n000329-fn000847-981.4915-983.4452,5,substitution,de,2,vooruit,7
n000329-fn000847-981.4915-983.4452,6,substitution,stad,4,staat,5
n000329-fn000847-983.4452-985.6966,4,deletion,goed,4,<del>,<del>
n000330-fn000850-122.8984-123.7533,1,substitution,een,3,a,1
n000330-fn000850-125.6588-127.0602,1,deletion,t,1,<del>,<del>
n000330-fn000850-143.8773-145.1806,1,insertion,<ins>,<ins>,eh,2
n000330-fn000850-152.9304-153.9823,0,substitution,liever,6,live,4
n000330-fn000850-152.9304-153.9823,1,substitution,zelf,4,yourself,8
n000330-fn000850-167.1744-167.9929,0,substitution,pocaccio,8,pokachu,7
n000330-fn000850-185.0048-187.7158,0,substitution,ja,2,jij,3
n000330-fn000850-185.0048-187.7158,1,substitution,ik,2,krijgt,6
n000330-fn000850-185.0048-187.7158,2,substitution,wil,3,veel,4
n000330-fn000850-185.0048-187.7158,3,substitution,een,3,in,2
n000330-fn000850-185.0048-187.7158,4,substitution,reisheids,9,rijgsheid,9
n000330-fn000850-220.2093-221.0273,1,substitution,boekje,6,boeken,6
